variant_id,candidate_alias,profile_label,engineered_feature,source_component,transform,q25,q50,q75,threshold_source
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_prev_close_ratio,abs_center_1,0.0002621412275,0.000575602055,0.0010507702835,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,log_return_1_negative_rolling_24,past_bar_loss_cluster_proxy,0.416666666667,0.5,0.583333333333,current_and_prior_closed_bar_state_no_future_trade_result
run267cf_02_s264_lc_loss_shape_proxy,s264_lc,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,abs_log_return_1,abs_scaled,0.000262171422946,0.00057560269488,0.00105110445292,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_zscore_20,abs,0.310194760561,0.676886975765,1.18894177675,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_1_over_atr_14,abs,0.209149762988,0.442891985178,0.771264314651,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_prev_close_ratio,abs_center_1,0.0002621412275,0.000575602055,0.0010507702835,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,log_return_1_negative_rolling_24,past_bar_loss_cluster_proxy,0.416666666667,0.5,0.583333333333,current_and_prior_closed_bar_state_no_future_trade_result
run267cf_03_s262_lih_loss_shape_proxy,s262_lih,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,abs_log_return_1,abs_scaled,0.000262171422946,0.00057560269488,0.00105110445292,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_zscore_20,abs,0.310194760561,0.676886975765,1.18894177675,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_1_over_atr_14,abs,0.209149762988,0.442891985178,0.771264314651,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_prev_close_ratio,abs_center_1,0.0002621412275,0.000575602055,0.0010507702835,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,log_return_1_negative_rolling_24,past_bar_loss_cluster_proxy,0.416666666667,0.5,0.583333333333,current_and_prior_closed_bar_state_no_future_trade_result
run267cf_04_s264_aia_loss_shape_proxy,s264_aia,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,abs_log_return_1,abs_scaled,0.000262171422946,0.00057560269488,0.00105110445292,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_zscore_20,abs,0.310194760561,0.676886975765,1.18894177675,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,return_1_over_atr_14,abs,0.209149762988,0.442891985178,0.771264314651,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_adverse_excursion_proxy_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,close_prev_close_ratio,abs_center_1,0.0002621412275,0.000575602055,0.0010507702835,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_profit_giveback_proxy_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,log_return_1_negative_rolling_24,past_bar_loss_cluster_proxy,0.416666666667,0.5,0.583333333333,current_and_prior_closed_bar_state_no_future_trade_result
run267cf_05_s258_stc_loss_shape_proxy,s258_stc,loss_shape_proxy_minimal,stage267cf_loss_cluster_bar_state_proxy_score,abs_log_return_1,abs_scaled,0.000262171422946,0.00057560269488,0.00105110445292,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,di_spread_14,abs,4.60752820969,9.9041633606,17.0810461044,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,vortex_indicator,abs_center_1,0.772132731974,1.0175049305,1.2545953989,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,supertrend_10_3,raw,-1,-1,-1,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,ema20_ema50_diff,abs,8.73531103134,19.1863574982,36.6269855499,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,bollinger_width_20,raw,0.00372388027608,0.00558014493436,0.00831931084395,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_20,raw,0.172400742769,0.22965785861,0.303289979696,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,hl_range,raw,0.000929636124056,0.00130778213497,0.00185284204781,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_06_s264_aih_similar_repl,s264_aih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,di_spread_14,abs,4.60752820969,9.9041633606,17.0810461044,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,vortex_indicator,abs_center_1,0.772132731974,1.0175049305,1.2545953989,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,supertrend_10_3,raw,-1,-1,-1,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,ema20_ema50_diff,abs,8.73531103134,19.1863574982,36.6269855499,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,bollinger_width_20,raw,0.00372388027608,0.00558014493436,0.00831931084395,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_20,raw,0.172400742769,0.22965785861,0.303289979696,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,hl_range,raw,0.000929636124056,0.00130778213497,0.00185284204781,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_07_s264_lc_similar_repl,s264_lc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,di_spread_14,abs,4.60752820969,9.9041633606,17.0810461044,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,vortex_indicator,abs_center_1,0.772132731974,1.0175049305,1.2545953989,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,supertrend_10_3,raw,-1,-1,-1,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,ema20_ema50_diff,abs,8.73531103134,19.1863574982,36.6269855499,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,bollinger_width_20,raw,0.00372388027608,0.00558014493436,0.00831931084395,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_20,raw,0.172400742769,0.22965785861,0.303289979696,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,hl_range,raw,0.000929636124056,0.00130778213497,0.00185284204781,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_08_s262_lih_similar_repl,s262_lih,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,di_spread_14,abs,4.60752820969,9.9041633606,17.0810461044,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,vortex_indicator,abs_center_1,0.772132731974,1.0175049305,1.2545953989,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,supertrend_10_3,raw,-1,-1,-1,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,ema20_ema50_diff,abs,8.73531103134,19.1863574982,36.6269855499,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,bollinger_width_20,raw,0.00372388027608,0.00558014493436,0.00831931084395,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_20,raw,0.172400742769,0.22965785861,0.303289979696,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,hl_range,raw,0.000929636124056,0.00130778213497,0.00185284204781,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_09_s264_aia_similar_repl,s264_aia,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,di_spread_14,abs,4.60752820969,9.9041633606,17.0810461044,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,vortex_indicator,abs_center_1,0.772132731974,1.0175049305,1.2545953989,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,supertrend_10_3,raw,-1,-1,-1,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_trend_strength_replacement_score,ema20_ema50_diff,abs,8.73531103134,19.1863574982,36.6269855499,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,atr_14_over_atr_50,raw,1.10512930154,1.27963316441,1.47756314278,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_5_over_20,raw,0.623670458794,0.858889579773,1.12701761722,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,bollinger_width_20,raw,0.00372388027608,0.00558014493436,0.00831931084395,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_volatility_energy_transition_score,historical_vol_20,raw,0.172400742769,0.22965785861,0.303289979696,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,hl_range,raw,0.000929636124056,0.00130778213497,0.00185284204781,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,close_open_ratio,abs_center_1,0.000260204077,0.000573635101,0.0010531246685,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,gap_percent,abs,0,8.45897284307e-06,1.90215523616e-05,candidate_specific_quantiles
run267cf_10_s258_stc_similar_repl,s258_stc,similar_replacement_impulse,stage267cf_range_pressure_asymmetry_score,bb_position_20,abs_center_0_5,0.148229032755,0.284953594208,0.412794105709,candidate_specific_quantiles
