time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,price_basis,open,high,low,close,tick_volume,spread_points,real_volume,time_basis,timezone_status
1776128400,1776128700,US100,US100,M5,Bid,25438.5,25452.0,25435.25,25444.75,870,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776128700,1776129000,US100,US100,M5,Bid,25444.75,25462.25,25442.5,25450.25,1202,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129000,1776129300,US100,US100,M5,Bid,25450.25,25454.0,25445.0,25453.0,667,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129300,1776129600,US100,US100,M5,Bid,25452.75,25458.0,25448.25,25452.25,552,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129600,1776129900,US100,US100,M5,Bid,25452.25,25457.75,25449.75,25451.0,503,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129900,1776130200,US100,US100,M5,Bid,25451.0,25452.0,25448.5,25449.0,315,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130200,1776130500,US100,US100,M5,Bid,25449.0,25452.5,25446.25,25446.75,370,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130500,1776130800,US100,US100,M5,Bid,25446.75,25455.5,25444.75,25454.5,369,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130800,1776131100,US100,US100,M5,Bid,25454.5,25464.25,25449.0,25454.25,847,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131100,1776131400,US100,US100,M5,Bid,25454.25,25457.0,25446.5,25453.25,942,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131400,1776131700,US100,US100,M5,Bid,25453.25,25462.75,25451.25,25460.75,881,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131700,1776132000,US100,US100,M5,Bid,25460.5,25465.0,25457.25,25462.0,569,60,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
