run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.01,30,14.11,1.159652,15,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.02,36,183.25,2.608161,24,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.03,31,72.52,1.486777,14,17,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.04,53,241.35,1.897445,33,20,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.05,28,17.67,1.113204,13,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.06,22,108.63,2.144076,15,7,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.07,20,147.41,2.302324,11,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.08,25,58.15,1.242635,11,14,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,validation_is,2025.09,23,132.04,1.900621,14,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2025.10,21,19.98,1.331453,13,8,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2025.11,33,176.18,3.167836,21,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2025.12,20,-27.39,0.753399,10,10,negative_month
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2026.01,31,100.31,1.979494,18,13,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2026.02,38,88.63,1.537347,20,18,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2026.03,40,245.03,2.133244,21,19,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0275,oos,2026.04,12,-5.22,0.91133,7,5,negative_month
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.01,30,13,1.141813,15,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.02,36,189.48,2.581768,24,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.03,31,79.35,1.507483,14,17,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.04,53,265.16,1.930843,33,20,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.05,28,18.18,1.108324,13,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.06,22,116.26,2.140587,15,7,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.07,20,158.48,2.301149,11,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.08,25,62.17,1.24054,11,14,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,validation_is,2025.09,23,142.03,1.89722,14,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2025.10,21,20.04,1.32229,13,8,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2025.11,33,184.1,3.165373,21,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2025.12,20,-25.85,0.7751,10,10,negative_month
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2026.01,31,105.52,1.978305,18,13,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2026.02,38,93.08,1.534789,20,18,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2026.03,40,256.69,2.111934,21,19,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0285,oos,2026.04,12,-5.78,0.908225,7,5,negative_month
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.01,30,11.68,1.121959,15,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.02,36,190.39,2.52605,24,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.03,31,81.59,1.50655,14,17,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.04,53,272.65,1.922549,33,20,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.05,28,18.15,1.103596,13,15,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.06,22,124.05,2.163369,15,7,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.07,20,165.42,2.290026,11,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.08,25,65.36,1.239099,11,14,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,validation_is,2025.09,23,150.54,1.902626,14,9,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,oos,2025.10,21,22.69,1.355698,13,8,pf_below_34d
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,oos,2025.11,33,191.46,3.154868,21,12,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,oos,2025.12,20,-30.64,0.747757,10,10,negative_month
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,oos,2026.01,31,111.07,1.988959,18,13,acceptable_measurement_only
run208A_stage208_stage206_risk_cap_interpolation_repair_v1,s208_ls_r0295,oos,2026.02,38,96.42,1.522885,20,18,pf_below_34d
