run_id,group_column,group_value,trade_count,net_profit_after_cost,gross_profit_after_cost,gross_loss_after_cost,profit_factor_after_cost,expectancy_after_cost,win_count_after_cost,loss_count_after_cost,win_rate_after_cost_percent,min_trade_after_cost,max_trade_after_cost,median_hold_m5_calendar,max_hold_m5_calendar,claim_boundary
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,side,long,917,812.07,3036.58,-2224.51,1.365055675,0.885573,491,426,53.544166,-42.71,102.29,6.0,1098,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,side,short,99,88.29,429.19,-340.9,1.258990906,0.891818,45,54,45.454545,-30.07,35.88,6.0,805,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
