queue_id,priority,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,followup_profile,model_materialization_type,source_variant_manifest,source_runtime_feature_file,runtime_feature_file,runtime_feature_sha256,source_runtime_model_file,runtime_model_file,runtime_model_sha256,common_feature_path,common_feature_sha256,common_model_path,common_model_sha256,feature_count,feature_order,feature_order_hash,guard_score_feature_index,source_guard_state_features,runtime_rows,signal_rows,missing_feature_cells,pressure_terms,neutral_bins_preserved,claim_boundary
run267AG_q02a_s264_aia_rep_trend_strength_adx_pressure,P0,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,run267AB_q01_s264_aia_rep_trend_strength_adx,aia_dual_replacement_pressure_v2,research_score_table_noncalendar_state_guard_followup_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/noncalendar_state_guard_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aia/run267ab_q01_s264_aia_rep_trend_strength_adx/features/s264_aia_rep_trend_strength_adx_state_guard.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aia/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure/features/s264_aia_rep_trend_strength_adx_followup_guard.csv,8b4adff3ae773c6318ba00dc5ec2b30ce839dba880506249bab926754409efc6,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aia/run267ab_q01_s264_aia_rep_trend_strength_adx/models/s264_aia_rep_trend_strength_adx_state_guard_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aia/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure/models/s264_aia_rep_trend_strength_adx_followup_guard_model.csv,65e5adf0753a6b3f19672fed0d9bc43e4e3fd20abaa5b82194e6e6692d5e558f,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aia/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure/features/s264_aia_rep_trend_strength_adx_followup_guard.csv,8b4adff3ae773c6318ba00dc5ec2b30ce839dba880506249bab926754409efc6,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aia/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure/models/s264_aia_rep_trend_strength_adx_followup_guard_model.csv,65e5adf0753a6b3f19672fed0d9bc43e4e3fd20abaa5b82194e6e6692d5e558f,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_noncalendar_guard_score,9538d6f8d118de681e7e2ec3c4aaa3c73b5ab64c0e84c5fd858790646a06c07f,32,historical_vol_5_over_20=high;abs_return_1_over_atr_14=high;abs_di_spread_14=mid,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.040/0.080/-0.040;-0.080/0.160/-0.080;-0.120/0.240/-0.120,true,materialization_only_no_candidate_selection_no_onnx
run267AG_q02b_s264_aia_rep_volatility_atr_pressure,P0,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,run267AB_q02_s264_aia_rep_volatility_atr,aia_dual_replacement_pressure_v2,research_score_table_noncalendar_state_guard_followup_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/noncalendar_state_guard_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aia/run267ab_q02_s264_aia_rep_volatility_atr/features/s264_aia_rep_volatility_atr_state_guard.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aia/run267ag_q02b_s264_aia_rep_volatility_atr_pressure/features/s264_aia_rep_volatility_atr_followup_guard.csv,34668090aa72c853b8bfa12b288500779d21ab6b6064ff33c209b02c619501eb,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aia/run267ab_q02_s264_aia_rep_volatility_atr/models/s264_aia_rep_volatility_atr_state_guard_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aia/run267ag_q02b_s264_aia_rep_volatility_atr_pressure/models/s264_aia_rep_volatility_atr_followup_guard_model.csv,46e121efe2705c7a2a2b0e0fdfba7938ac1c23b7f9058c6f6eb6d3f0b227feb6,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aia/run267ag_q02b_s264_aia_rep_volatility_atr_pressure/features/s264_aia_rep_volatility_atr_followup_guard.csv,34668090aa72c853b8bfa12b288500779d21ab6b6064ff33c209b02c619501eb,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aia/run267ag_q02b_s264_aia_rep_volatility_atr_pressure/models/s264_aia_rep_volatility_atr_followup_guard_model.csv,46e121efe2705c7a2a2b0e0fdfba7938ac1c23b7f9058c6f6eb6d3f0b227feb6,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_noncalendar_guard_score,a7032f8f23a27346a640a139d7eabdb0bd340589c7a15da4770f922dccc9de25,32,historical_vol_5_over_20=high;abs_return_1_over_atr_14=high;abs_di_spread_14=mid,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.040/0.080/-0.040;-0.080/0.160/-0.080;-0.120/0.240/-0.120,true,materialization_only_no_candidate_selection_no_onnx
run267AG_q04_s264_aih_core_role_pressure,P2,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,run267AB_q07_s264_aih_abl_volatility_bandwidth,aih_core_role_pressure_v2,research_score_table_noncalendar_state_guard_followup_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/noncalendar_state_guard_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aih/run267ab_q07_s264_aih_abl_volatility_bandwidth/features/s264_aih_abl_volatility_bandwidth_state_guard.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aih/run267ag_q04_s264_aih_core_role_pressure/features/s264_aih_abl_volatility_bandwidth_followup_guard.csv,f3d5d0dc9e4a54533743acc98bd4836c893261ad050e65d215ea78957e3706d5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AC/noncalendar_state_guard_score_table_materialization/variants/s264_aih/run267ab_q07_s264_aih_abl_volatility_bandwidth/models/s264_aih_abl_volatility_bandwidth_state_guard_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/variants/s264_aih/run267ag_q04_s264_aih_core_role_pressure/models/s264_aih_abl_volatility_bandwidth_followup_guard_model.csv,283ccd71fdfd5aee0723a05462ae86c094cd1bce47aa01208cc361cda1c0868a,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aih/run267ag_q04_s264_aih_core_role_pressure/features/s264_aih_abl_volatility_bandwidth_followup_guard.csv,f3d5d0dc9e4a54533743acc98bd4836c893261ad050e65d215ea78957e3706d5,OPV2/s267ag/run267AG_noncalendar_state_guard_followup/s264_aih/run267ag_q04_s264_aih_core_role_pressure/models/s264_aih_abl_volatility_bandwidth_followup_guard_model.csv,283ccd71fdfd5aee0723a05462ae86c094cd1bce47aa01208cc361cda1c0868a,26,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_noncalendar_guard_score,c9cb35ab855228013d58bec170a725c01b0a626bc3c53210126c67d84ff6d387,25,historical_vol_5_over_20=high;abs_return_1_over_atr_14=high;atr_14_over_atr_50=high,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.050/0.100/-0.050;-0.100/0.200/-0.100;-0.150/0.300/-0.150,true,materialization_only_no_candidate_selection_no_onnx
