run_id,adapter_id,candidate_id,route_view,window_id,window_label,partition,tier_scope,attempt_name,net_profit,profit_factor,trade_count,max_drawdown_amount,recovery_factor,runtime_status,report_status,report_path
run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block,c08_extreme_compression_stress,tier_a_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier A,tier_a_spf02_validation_weak_strata_block_w03_2025q4,35.35,1.18,62,89.57,0.39,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf02_validation_weak_strata_block_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block,c08_extreme_compression_stress,tier_b_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier B,tier_b_spf02_validation_weak_strata_block_w03_2025q4,-15.17,0.91,19,233.75,-0.06,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf02_validation_weak_strata_block_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block,c08_extreme_compression_stress,tier_a_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier A,tier_a_spf02_validation_weak_strata_block_w04_2026q1,35.98,1.17,49,96.13,0.37,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf02_validation_weak_strata_block_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf02_validation_weak_strata_block,c08_extreme_compression_stress,tier_b_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier B,tier_b_spf02_validation_weak_strata_block_w04_2026q1,105.69,2.89,17,131.33,0.8,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf02_validation_weak_strata_block_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier A,tier_a_spf03_block_early_or_trend_buy_w01_2025q2,16.1,1.14,36,90.26,0.18,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf03_block_early_or_trend_buy_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_b_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier B,tier_b_spf03_block_early_or_trend_buy_w01_2025q2,-41.47,0.4,15,82.43,-0.5,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf03_block_early_or_trend_buy_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_a_side_filter_separate,w02_2025q3,2025 Q3,validation,Tier A,tier_a_spf03_block_early_or_trend_buy_w02_2025q3,64.16,1.3,83,91.6,0.7,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf03_block_early_or_trend_buy_w02_2025q3.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_b_side_filter_separate,w02_2025q3,2025 Q3,validation,Tier B,tier_b_spf03_block_early_or_trend_buy_w02_2025q3,115.2,2.21,47,52.63,2.19,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf03_block_early_or_trend_buy_w02_2025q3.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_a_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier A,tier_a_spf03_block_early_or_trend_buy_w03_2025q4,141.81,2.09,62,61.53,2.3,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf03_block_early_or_trend_buy_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_b_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier B,tier_b_spf03_block_early_or_trend_buy_w03_2025q4,-15.17,0.91,19,233.75,-0.06,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf03_block_early_or_trend_buy_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_a_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier A,tier_a_spf03_block_early_or_trend_buy_w04_2026q1,160.59,2.71,42,41.63,3.86,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf03_block_early_or_trend_buy_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf03_block_early_or_trend_buy,c08_extreme_compression_stress,tier_b_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier B,tier_b_spf03_block_early_or_trend_buy_w04_2026q1,105.69,2.89,17,131.33,0.8,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf03_block_early_or_trend_buy_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier A,tier_a_spf04_late_buy_plus_short_w01_2025q2,8.12,1.07,37,84.49,0.1,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf04_late_buy_plus_short_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_b_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier B,tier_b_spf04_late_buy_plus_short_w01_2025q2,-45.27,0.0,7,97.76,-0.46,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf04_late_buy_plus_short_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_a_side_filter_separate,w02_2025q3,2025 Q3,validation,Tier A,tier_a_spf04_late_buy_plus_short_w02_2025q3,71.81,1.34,82,89.75,0.8,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf04_late_buy_plus_short_w02_2025q3.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_b_side_filter_separate,w02_2025q3,2025 Q3,validation,Tier B,tier_b_spf04_late_buy_plus_short_w02_2025q3,-18.6,0.77,19,108.42,-0.17,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf04_late_buy_plus_short_w02_2025q3.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_a_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier A,tier_a_spf04_late_buy_plus_short_w03_2025q4,82.49,1.55,57,71.1,1.16,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf04_late_buy_plus_short_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_b_side_filter_separate,w03_2025q4,2025 Q4,oos,Tier B,tier_b_spf04_late_buy_plus_short_w03_2025q4,92.75,3.89,10,121.67,0.76,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf04_late_buy_plus_short_w03_2025q4.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_a_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier A,tier_a_spf04_late_buy_plus_short_w04_2026q1,162.29,2.55,41,57.63,2.82,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf04_late_buy_plus_short_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf04_late_buy_plus_short,c08_extreme_compression_stress,tier_b_side_filter_separate,w04_2026q1,2026 Q1,oos,Tier B,tier_b_spf04_late_buy_plus_short_w04_2026q1,30.22,1.54,7,67.36,0.45,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf04_late_buy_plus_short_w04_2026q1.htm
run47A_side_specific_short_permission_filter_v1,spf05_short_strength_only,c08_extreme_compression_stress,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier A,tier_a_spf05_short_strength_only_w01_2025q2,16.18,1.18,22,69.59,0.23,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf05_short_strength_only_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf05_short_strength_only,c08_extreme_compression_stress,tier_b_side_filter_separate,w01_2025q2,2025 Q2,validation,Tier B,tier_b_spf05_short_strength_only_w01_2025q2,0.0,0.0,0,0.0,0.0,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_b_spf05_short_strength_only_w01_2025q2.htm
run47A_side_specific_short_permission_filter_v1,spf05_short_strength_only,c08_extreme_compression_stress,tier_a_side_filter_separate,w02_2025q3,2025 Q3,validation,Tier A,tier_a_spf05_short_strength_only_w02_2025q3,-21.95,0.85,44,80.36,-0.27,completed,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/53_adapter_signal__side_specific_short_permission_filter/02_runs/run47A/mt5/reports/Project_Obsidian_Prime_v2_run47A_side_specific_short_permission_filter_v1_tier_a_spf05_short_strength_only_w02_2025q3.htm
