source_run_id,source_label,adapter_id,route_mode,window_id,window_label,partition,attempt_name,trade_key,direction,open_time,close_time,hold_bars,net_profit,mfe,mae,session_slice,volatility_regime,trend_regime,adx_bucket,di_spread_bucket
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-04-01 16:40:00,buy,2025-04-01 16:40:00,2025-04-01 17:40:00,12.0,2.46,7.604999999999928,12.407999999999811,early,vol_low,downtrend,adx_20_25,di_short_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-04-21 16:35:00,buy,2025-04-21 16:35:00,2025-04-21 17:35:00,12.0,-22.52,0.47999999999992726,25.306999999999974,early,vol_low,range_or_weak_trend,adx_lt20,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-05 21:20:00,sell,2025-05-05 21:20:00,2025-05-05 21:35:00,3.0,-2.35,0.05,2.4250000000000003,late,vol_low,downtrend,adx_gt25,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-05 21:35:00,buy,2025-05-05 21:35:00,2025-05-05 21:55:00,4.0,-1.1,1.0300000000002911,1.194999999999709,late,vol_low,downtrend,adx_gt25,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-05 21:55:00,sell,2025-05-05 21:55:00,2025-05-06 16:35:00,224.0,33.12,38.74300000000003,0.05,late,vol_low,downtrend,adx_gt25,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-06 16:35:00,buy,2025-05-06 16:35:00,2025-05-06 16:45:00,2.0,0.94,2.6299999999999275,1.7200000000000728,early,vol_mid,downtrend,adx_gt25,di_short_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-06 16:45:00,sell,2025-05-06 16:45:00,2025-05-06 17:45:00,12.0,-6.48,10.700000000000001,7.6000000000000005,early,vol_mid,downtrend,adx_gt25,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-08 20:55:00,buy,2025-05-08 20:55:00,2025-05-08 21:55:00,12.0,0.46,2.6799999999999273,5.545000000000073,late,vol_low,downtrend,adx_20_25,di_short_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-09 16:35:00,buy,2025-05-09 16:35:00,2025-05-09 17:20:00,9.0,-5.57,1.8299999999999272,5.832999999999811,early,vol_low,range_or_weak_trend,adx_lt20,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-09 17:20:00,sell,2025-05-09 17:20:00,2025-05-09 18:20:00,12.0,4.81,14.737999999999738,0.43700000000026196,early,vol_mid,range_or_weak_trend,adx_lt20,di_short_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-13 19:40:00,buy,2025-05-13 19:40:00,2025-05-13 20:55:00,15.0,-1.25,2.3299999999999272,2.120000000000073,mid,vol_low,downtrend,adx_gt25,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-13 20:55:00,sell,2025-05-13 20:55:00,2025-05-13 21:15:00,4.0,0.24,3.5500000000000003,0.7000000000000001,late,vol_low,downtrend,adx_gt25,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-13 21:15:00,buy,2025-05-13 21:15:00,2025-05-14 17:10:00,239.0,2.22,9.864000000000306,6.757999999999811,late,vol_low,downtrend,adx_gt25,di_short_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-14 19:45:00,sell,2025-05-14 19:45:00,2025-05-14 21:05:00,16.0,0.61,8.725,1.4000000000000001,mid,vol_low,range_or_weak_trend,adx_lt20,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-16 16:35:00,sell,2025-05-16 16:35:00,2025-05-16 17:45:00,14.0,9.98,10.488000000000103,2.9119999999998982,early,vol_low,downtrend,adx_gt25,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-16 19:55:00,buy,2025-05-16 19:55:00,2025-05-16 21:35:00,20.0,2.69,3.8420000000001893,1.982999999999811,mid,vol_low,range_or_weak_trend,adx_lt20,di_long_mild
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-19 16:35:00,buy,2025-05-19 16:35:00,2025-05-19 17:35:00,12.0,16.02,21.36700000000019,1.2700000000000728,early,vol_low,range_or_weak_trend,adx_lt20,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,sell|2025-05-19 18:50:00,sell,2025-05-19 18:50:00,2025-05-19 20:25:00,19.0,-10.97,1.05,12.16299999999974,mid,vol_mid,downtrend,adx_gt25,di_long_strong
run47A_side_specific_short_permission_filter_v1,stage53_side_permission_filter,spf00_stage51_control,tier_a_side_filter_separate,w01_2025q2,2025 Q2,validation,tier_a_spf00_stage51_control_w01_2025q2,buy|2025-05-20 16:35:00,buy,2025-05-20 16:35:00,2025-05-20 16:45:00,2.0,-0.85,1.6799999999999273,3.082999999999811,early,vol_low,downtrend,adx_20_25,di_short_strong
