candidate_id,target_id,feature_set_id,model_id,threshold_quantile,cooldown_bars,side_policy,exit_mode,validation_net,validation_pf,validation_tpd,validation_dd_pct_proxy,oos_net,oos_pf,oos_tpd,oos_dd_pct_proxy,min_four_axis_distance_score,dual_positive_proxy,density_inside_both,min_pf,max_validation_oos_dd_pct_proxy,summary_read,claim_boundary
f68b_edcf124e69dc,h2_ddp03_min1p5(2봉_손실벌점),core_technical(핵심기술),hgb_small(작은히스토그램부스팅),0.4,3,long_only(롱만),close_horizon(만기종가),222.01000000001892,1.0115020062843727,5.483394833948339,19.68170000000021,602.9599999999757,1.0363669700866338,6.494845360824742,15.915700000000307,0.5624283153045574,True,True,1.0115020062843727,19.68170000000021,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_16361ee2867b,h2_ddp03_min1p5(2봉_손실벌점),no_mega_top3(대형주_상위3제외),hgb_small(작은히스토그램부스팅),0.7,0,long_only(롱만),close_horizon(만기종가),394.63000000002467,1.0164931382727083,5.940959409594096,20.833200000000197,107.31999999998766,1.0053489982091914,7.948453608247423,14.296200000000104,0.5567702115616462,True,True,1.0053489982091914,20.833200000000197,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5c0ff30a958c,h2_ddp03_min1p5(2봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),hgb_small(작은히스토그램부스팅),0.7,0,long_only(롱만),close_horizon(만기종가),394.63000000002467,1.0164931382727083,5.940959409594096,20.833200000000197,107.31999999998766,1.0053489982091914,7.948453608247423,14.296200000000104,0.5567702115616462,True,True,1.0053489982091914,20.833200000000197,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_35c32baf66ac,h3_ddp03_min1p5(3봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.5,0,both(양방향),close_horizon(만기종가),720.3799999999503,1.024161355649331,5.416974169741698,23.66559999999956,4165.440000000006,1.1596034741986951,7.438144329896907,11.77450000000019,0.5372615123416111,True,True,1.024161355649331,23.66559999999956,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_ac46a09816c4,h3_ddp03_min1p5(3봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.2,1,both(양방향),close_horizon(만기종가),538.8599999999674,1.017067217013626,6.088560885608856,23.21429999999982,3559.0200000000304,1.1373715212951692,7.639175257731959,16.133199999999775,0.535892026875156,True,True,1.017067217013626,23.21429999999982,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_17d97cf150fe,h3_ddp03_min1p5(3봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.4,0,both(양방향),close_horizon(만기종가),90.1299999999892,1.002655103186094,6.25830258302583,22.14039999999995,5601.159999999991,1.1962826852498525,8.45360824742268,13.76700000000059,0.5317081580302921,True,True,1.002655103186094,22.14039999999995,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5d25a5e637d8,h2_ddp03_min1p5(2봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.5,1,both(양방향),close_horizon(만기종가),66.89000000000038,1.0026664933917688,5.332103321033211,24.280800000000227,2223.540000000009,1.0972319032097542,7.778350515463917,13.886999999999746,0.5094285417220729,True,True,1.0026664933917688,24.280800000000227,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_ef52e8fe2d4c,h2_ddp03_min1p5(2봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.5,1,both(양방향),close_horizon(만기종가),66.89000000000038,1.0026664933917688,5.332103321033211,24.280800000000227,2223.540000000009,1.0972319032097542,7.778350515463917,13.886999999999746,0.5094285417220729,True,True,1.0026664933917688,24.280800000000227,scout_clue_density_band_pf_weak(밀도대역_PF약함_탐색단서),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_3481a04983ee,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.975,0,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b3232995ffc1,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.975,1,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5ee3824ec2a2,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.975,3,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_7109f8cd0835,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.975,6,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_e56e526227b8,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.975,12,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8fd3377baffe,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.975,0,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bb8bb4d4fd34,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.975,1,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_052004e069a8,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.975,3,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_01627f7a74fc,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.975,6,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b630a13da1be,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.975,12,long_only(롱만),atr_sltp_conservative(보수적_ATR손익절),19.126865673065186,99.0,1.0,0.0,38.232444190979,99.0,1.0,0.0,0.8899999999999999,True,False,99.0,0.0,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_745d3090c065,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.95,0,long_only(롱만),close_horizon(만기종가),1940.6400000000028,6.10023653088043,0.09389671361502347,0.9635000000000378,397.8399999999964,3.3536650298763484,0.08024691358024691,1.1144999999999998,0.8532098765432099,True,False,3.3536650298763484,1.1144999999999998,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9ca207521405,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.95,1,long_only(롱만),close_horizon(만기종가),1976.9999999999998,5.673648377106903,0.09389671361502347,1.17330000000001,397.8399999999964,3.3536650298763484,0.08024691358024691,1.1144999999999998,0.8532098765432099,True,False,3.3536650298763484,1.17330000000001,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_c2c7b182aa12,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.95,3,long_only(롱만),close_horizon(만기종가),1696.6999999999998,6.550575765506393,0.0892018779342723,0.9635000000000378,397.8399999999964,3.3536650298763484,0.08024691358024691,1.1144999999999998,0.8532098765432099,True,False,3.3536650298763484,1.1144999999999998,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_369162c4a3a2,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.95,6,long_only(롱만),close_horizon(만기종가),1771.0300000000009,6.793738550117753,0.08450704225352113,0.9635000000000378,397.8399999999964,3.3536650298763484,0.08024691358024691,1.1144999999999998,0.8532098765432099,True,False,3.3536650298763484,1.1144999999999998,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_de043963f78e,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.95,12,long_only(롱만),close_horizon(만기종가),1663.980000000001,6.44353572363254,0.07981220657276995,0.9635000000000378,397.8399999999964,3.3536650298763484,0.08024691358024691,1.1144999999999998,0.8531924882629107,True,False,3.3536650298763484,1.1144999999999998,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_e2b1ee13f33f,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,12,long_only(롱만),close_horizon(만기종가),1031.8099999999997,3.8458228755826647,0.06349206349206349,2.8974999999999853,154.37000000000262,99.0,0.02158273381294964,0.0,0.850863309352518,True,False,3.8458228755826647,2.8974999999999853,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_4e554697a0be,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,6,long_only(롱만),close_horizon(만기종가),2103.2999999999925,2.804339060985332,0.15725806451612903,1.9882000000000262,1252.61,2.7279762725893284,0.23563218390804597,1.700999999999999,0.818621728244721,True,False,2.7279762725893284,1.9882000000000262,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_60d550c1ff88,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,3,long_only(롱만),close_horizon(만기종가),1138.8599999999997,4.14107620597404,0.07142857142857142,2.8974999999999853,108.92000000000262,3.396479647964854,0.02877697841726619,0.4545,0.8109163890010141,True,False,3.396479647964854,2.8974999999999853,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_d6f43e6ef47e,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,6,long_only(롱만),close_horizon(만기종가),1138.8599999999997,4.14107620597404,0.07142857142857142,2.8974999999999853,108.92000000000262,3.396479647964854,0.02877697841726619,0.4545,0.8109163890010141,True,False,3.396479647964854,2.8974999999999853,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_99ee03d24f51,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,0,long_only(롱만),close_horizon(만기종가),1009.339999999997,2.9912407031111226,0.0873015873015873,4.3407000000000115,158.60000000000363,4.489548954895569,0.03597122302158273,0.4545,0.8071977126575199,True,False,2.9912407031111226,4.3407000000000115,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_aff9b5ea14f6,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,1,long_only(롱만),close_horizon(만기종가),994.539999999997,2.9620430468148844,0.07936507936507936,4.3407000000000115,204.05000000000362,99.0,0.02877697841726619,0.0,0.8002275450187915,True,False,2.9620430468148844,4.3407000000000115,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5844369ca9f0,h9_ddp04_min3(9봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.95,6,long_only(롱만),close_horizon(만기종가),1176.2400000000016,2.2137447115880775,0.0847457627118644,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.7330276918487146,True,False,2.2137447115880775,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_1f41e05a9221,h9_ddp04_min3(9봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.95,6,long_only(롱만),close_horizon(만기종가),1176.2400000000016,2.2137447115880775,0.0847457627118644,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.7330276918487146,True,False,2.2137447115880775,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_7760919f08c3,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.8,12,long_only(롱만),close_horizon(만기종가),1876.8399999999897,2.0260161268279298,0.2713178294573643,3.8491999999999873,1411.7700000000063,2.0610663499985025,0.35,2.5370000000000004,0.7147551322024841,True,False,2.0260161268279298,3.8491999999999873,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
