run_id,attempt_name,candidate_id,axis_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,expected_selected_trade_count,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_net_profit,proxy_profit_factor,proxy_trades_per_day,proxy_dd_percent,dd_delta_runtime_minus_proxy,gap_cause_summary,report_path,telemetry_path,summary_path,claim_boundary
frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1,f73d_f73d_session_regime_cash_open_long_quality_bridge_validation,f73d_bridge_f73c_0002_small_nn_16,f73d_session_regime_cash_open_long_quality_bridge,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,340,340,0,340,238,238,1.0,228,0.8382352941176471,228,0,77,151,-115.3,544.31,-659.61,0.83,-0.51,33.77,7.068961038961039,-4.368278145695364,1.6182488392885446,-0.86,133.5,26.39,-1216.2911083984388,0.8737050488310499,1.25,15.626041001510638,10.763958998489363,trade_lifecycle_gap_after_signal_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_73__session_regime_feature_model_rotation_for_runtime_economics_gap/02_runs/frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1_f73d_f73d_session_regime_cash_open_long_quality_bridge_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier73D_session_regime_near_miss_runtime_probe/telemetry/f73d_f73d_session_regime_cash_open_long_quality_bridge_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier73D_session_regime_near_miss_runtime_probe/telemetry/f73d_f73d_session_regime_cash_open_long_quality_bridge_validation_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1,f73d_f73d_session_regime_cash_open_long_quality_bridge_oos,f73d_bridge_f73c_0002_small_nn_16,f73d_session_regime_cash_open_long_quality_bridge,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,332,332,0,332,206,206,1.0,197,1.0102564102564102,197,0,82,115,48.84,582.81,-533.97,1.09,0.25,41.62,7.107439024390243,-4.643217391304348,1.5307142494988069,0.52,93.52,15.33,784.243637390138,1.0948640212672127,1.7473684210526317,13.278702453613258,2.051297546386742,trade_lifecycle_gap_after_signal_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_73__session_regime_feature_model_rotation_for_runtime_economics_gap/02_runs/frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier73D_pre_mt5_grok_session_regime_near_miss_runtime_probe_v1_f73d_f73d_session_regime_cash_open_long_quality_bridge_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier73D_session_regime_near_miss_runtime_probe/telemetry/f73d_f73d_session_regime_cash_open_long_quality_bridge_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier73D_session_regime_near_miss_runtime_probe/telemetry/f73d_f73d_session_regime_cash_open_long_quality_bridge_oos_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
